0,1
2018-07-30,-19912.527235000663
2018-07-31,5993.098992083913
2018-08-01,4674.086072083715
2018-08-02,440.47931270846493
2018-08-03,3249.573670208083
2018-08-06,-1729.839972292575
2018-08-07,-8457.178974793133
2018-08-08,974.7535885402722
2018-08-09,-17312.97411396021
2018-08-10,-21573.511031460126
2018-08-13,-18440.359982570815
2018-08-14,-16278.851507571588
2018-08-15,-38814.65870757107
2018-08-16,-61172.842072570944
2018-08-17,-51681.75659757055
2018-08-20,-49218.83097757118
2018-08-21,-61348.23852757087
2018-08-22,-57630.491377571256
2018-08-23,-55707.72820257113
2018-08-24,-61201.691010070885
2018-08-27,-68103.57193507039
2018-08-28,-58241.22593507039
2018-08-29,-57601.412187570044
2018-08-30,-66328.11480757089
2018-08-31,-56593.19955507112
2018-09-03,-56040.41250007029
2018-09-04,-37365.50758506972
2018-09-05,-52425.65223506975
2018-09-06,-55431.38296507042
2018-09-07,-52917.3057700713
2018-09-10,-48728.50258007123
2018-09-11,-59112.92281507103
2018-09-12,-59067.9135650718
2018-09-13,-72375.65801507102
2018-09-14,-77200.38124257182
2018-09-17,-67922.77016507211
2018-09-18,-81030.72083007226
2018-09-19,-75531.06747507227
2018-09-20,-111379.68181257226
2018-09-21,-112433.25171257186
2018-09-25,-107774.89167257253
2018-09-26,-103666.79554757163
2018-09-27,-112198.11411007232
2018-09-28,-121043.72906007188
2018-10-08,-102220.24920507132
2018-10-09,-92802.37343257165
2018-10-10,-119901.90195257182
2018-10-11,-147153.97672872615
2018-10-12,-119670.08168372592
2018-10-15,-115329.74852872538
2018-10-16,-136828.64179497588
2018-10-17,-149124.2255949759
2018-10-18,-141042.85777747512
2018-10-19,-143578.13202747572
2018-10-22,-126757.15336247595
2018-10-23,-110241.92174747579
2018-10-24,-103617.08021497584
2018-10-25,-88922.74715997676
2018-10-26,-102827.25933747673
2018-10-29,-105030.63398997746
2018-10-30,-112690.76771497661
