0,1
2018-07-30,12507.834725000082
2018-07-31,5820.652190000258
2018-08-01,12317.41333000068
2018-08-02,8882.622875625768
2018-08-03,13142.217495625671
2018-08-06,15833.705604374794
2018-08-07,12912.386441874374
2018-08-08,17545.983011874665
2018-08-09,-676.6913381250306
2018-08-10,-6419.919948125219
2018-08-13,1613.8698818741368
2018-08-14,-2026.1895856267074
2018-08-15,-29031.460015626457
2018-08-16,-44377.0099156261
2018-08-17,-40750.21919062553
2018-08-20,-32150.917848125868
2018-08-21,-40925.80539812562
2018-08-22,-29121.696198126032
2018-08-23,-27977.360913126333
2018-08-24,-35632.370680626045
2018-08-27,-50079.56943062604
2018-08-28,-40217.22343062604
2018-08-29,-46114.13112812546
2018-08-30,-40963.38062812641
2018-08-31,-60840.03637812641
2018-09-03,-52381.79963562698
2018-09-04,-44956.25031562612
2018-09-05,-44603.64611562593
2018-09-06,-44903.430080626495
2018-09-07,-47866.05551062727
2018-09-10,-42087.34550312756
2018-09-11,-62891.29682062693
2018-09-12,-66879.64604312723
2018-09-13,-84060.75745062673
2018-09-14,-79073.9356631282
2018-09-17,-58878.72803812816
2018-09-18,-72680.84811312809
2018-09-19,-65616.43439312869
2018-09-20,-98065.79265562797
2018-09-21,-86042.0718806275
2018-09-25,-94040.395385628
2018-09-26,-75670.05252562751
2018-09-27,-71770.00479312756
2018-09-28,-76636.63867812752
2018-10-08,-70128.98844812786
2018-10-09,-55725.86880812766
2018-10-10,-72517.70408812781
2018-10-11,-107974.69481312775
2018-10-12,-66133.55613812778
2018-10-15,-48595.16265812731
2018-10-16,-66429.98128812772
2018-10-17,-53781.69646312737
2018-10-18,-49971.45551812709
2018-10-19,-47238.23566312775
2018-10-22,-46220.66958812702
2018-10-23,-23145.25914562746
