0,1
2018-07-30,0.0
2018-07-31,-807.8525649997073
2018-08-01,5973.12671000033
2018-08-02,5158.31794000033
2018-08-03,9326.394690000328
2018-08-06,166.57568625053318
2018-08-07,-5846.9304312492695
2018-08-08,10682.119378750283
2018-08-09,-8975.989871249714
2018-08-10,-22889.320233749255
2018-08-13,-20197.177323748772
2018-08-14,-30569.489891248977
2018-08-15,-44599.51393124934
2018-08-16,-48095.826091249015
2018-08-17,-31184.96061874817
2018-08-20,-20848.687733748993
2018-08-21,-30985.527393748755
2018-08-22,-20896.317203748302
2018-08-23,-22777.911656248798
2018-08-24,-24419.408313748383
2018-08-27,-28051.943451248764
2018-08-28,-20180.183951248764
2018-08-29,-25314.78523374829
2018-08-30,-12491.933268748808
2018-08-31,-30612.70006874895
2018-09-03,-42439.862321248715
2018-09-04,-29543.947786247998
2018-09-05,-31524.35308624766
2018-09-06,-31602.315488748
2018-09-07,-39548.5712887482
2018-09-10,-40859.7725537479
2018-09-11,-73907.74755374774
2018-09-12,-75804.85280374743
2018-09-13,-72658.98502124693
2018-09-14,-72112.81765624751
2018-09-17,-41006.300666247786
2018-09-18,-71976.25307624764
2018-09-19,-62717.91811124826
2018-09-20,-97853.15836874799
2018-09-21,-88953.94828124723
2018-09-25,-101530.32478124755
2018-09-26,-84328.79683624767
2018-09-27,-77345.19278624775
2018-09-28,-94276.46127624766
2018-10-08,-61489.62123624829
2018-10-09,-56296.60451374849
2018-10-10,-84257.75356374824
2018-10-11,-123888.87181374792
2018-10-12,-70426.19706374791
2018-10-15,-66355.7228437477
2018-10-16,-87847.28009374786
2018-10-17,-99234.97795874851
2018-10-18,-101984.71025874787
2018-10-19,-102550.83441374805
2018-10-22,-104231.10272374745
2018-10-23,-77493.26212624749
2018-10-24,-77540.87837499678
2018-10-25,-57191.93330499754
2018-10-26,-75441.72038999695
2018-10-29,-81109.58275999714
2018-10-30,-94845.16400999682
2018-10-31,-95724.8904449964
2018-11-01,-99336.35766749641
2018-11-02,-104665.08027999564
2018-11-05,-99881.46927999596
2018-11-06,-100061.44144749659
2018-11-07,-93063.93494749654
2018-11-08,-92174.79936749626
2018-11-09,-92435.80181749607
2018-11-12,-92032.61614499665
2018-11-13,-109786.44114499632
2018-11-14,-112357.64654499548
2018-11-15,-98085.64741749557
2018-11-16,-84402.15430749579
2018-11-19,-87994.24748249543
2018-11-20,-92310.81109999608
2018-11-21,-81171.09227499632
2018-11-22,-72096.6622149955
2018-11-23,-55587.00485249658
2018-11-26,-54331.153637495954
2018-11-27,-42133.70075749545
2018-11-28,-37215.7407824963
2018-11-29,-38061.243837496
2018-11-30,-18869.89929999663
2018-12-03,4850.195222503564
2018-12-04,2798.7241975036304
2018-12-05,13709.688237503886
2018-12-06,22792.823202503656
2018-12-07,32802.4932075043
2018-12-10,39774.70439000473
2018-12-11,46972.13289500415
2018-12-12,52741.673762504426
2018-12-13,58486.10556750425
2018-12-14,49728.484417504245
2018-12-17,51116.261437505054
