0,1
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,-1600.8331999996708
2018-08-03,2567.2435500003276
2018-08-06,-1880.7044149999056
2018-08-07,-22536.666199999687
2018-08-08,-6490.718800000002
2018-08-09,-11663.27721000044
2018-08-10,-26871.999160000367
2018-08-13,-24566.18371999981
2018-08-14,-35147.40961249969
2018-08-15,-30503.406562499993
2018-08-16,-35054.44056249984
2018-08-17,-15232.436289999518
2018-08-20,-7681.563174999518
2018-08-21,-5019.927894999654
2018-08-22,-6782.898409999419
2018-08-23,-10275.025909999107
2018-08-24,-3931.880572498547
2018-08-27,-2821.9542349987933
2018-08-28,2559.2187650012065
2018-08-29,-2042.1572399987026
2018-08-30,4482.15794500146
2018-08-31,-15394.497804998538
2018-09-03,-34051.377054998535
2018-09-04,-9097.900659997824
2018-09-05,-19586.56565999782
2018-09-06,-9338.866639997983
2018-09-07,-15386.317989998088
2018-09-10,-28516.597229997846
2018-09-11,-61564.57222999769
2018-09-12,-63461.67747999738
2018-09-13,-44162.729744997196
2018-09-14,-35132.617822496926
2018-09-17,-15621.28008999674
2018-09-18,-50386.7915899969
2018-09-19,-47256.13469999713
2018-09-20,-47060.684524997254
2018-09-21,-39895.495024996766
2018-09-25,-37590.21608999661
2018-09-26,-28220.632744996255
2018-09-27,-24600.1345399964
2018-09-28,-48427.163039996696
2018-10-08,-10770.99151499755
2018-10-09,-8821.5228524973
2018-10-10,-36782.671902497044
2018-10-11,-76413.79015249672
2018-10-12,920.7001700035617
2018-10-15,2465.4944200036844
2018-10-16,-19026.062829996474
2018-10-17,-12488.533349996742
2018-10-18,-7198.738207496949
2018-10-19,-13531.178262497022
2018-10-22,-942.3447424973347
2018-10-23,5009.164950002799
2018-10-24,2638.8163675029364
2018-10-25,26376.062160002424
2018-10-26,7596.1649100027425
2018-10-29,-3388.6943399969405
2018-10-30,-17124.27558999662
2018-10-31,-22419.556339996307
2018-11-01,-33125.79483999599
2018-11-02,-15064.750499995545
2018-11-05,-10632.224449995094
2018-11-06,7224.158670004592
2018-11-07,18495.176870004565
2018-11-08,20449.97249500491
2018-11-09,26631.3883075053
2018-11-12,23430.512977504906
2018-11-13,40790.989037504434
2018-11-14,46787.1675225044
2018-11-15,50481.204150004276
2018-11-16,64634.66853000404
2018-11-19,64697.7847700046
2018-11-20,56868.88527000428
2018-11-21,68788.02904000366
2018-11-22,79054.07565000418
2018-11-23,79848.61500250368
2018-11-26,82186.00181250443
2018-11-27,89734.06596250464
2018-11-28,110939.11309250424
2018-11-29,114512.35173500473
2018-11-30,129503.80398500447
2018-12-03,158804.24530500444
2018-12-04,155581.420655005
2018-12-05,166448.38966500558
2018-12-06,176147.02982000585
2018-12-07,170183.45408750608
