0,1
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,0.0
2018-08-13,0.0
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,0.0
2018-08-27,0.0
2018-08-28,0.0
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,0.0
2018-09-03,0.0
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,-8265.020290000046
2018-09-10,-21890.793989999736
2018-09-11,-54938.76898999958
2018-09-12,-56835.87423999928
2018-09-13,-34640.27598999897
2018-09-14,-33222.621239998654
2018-09-17,-49534.09823999865
2018-09-18,-14432.068689998356
2018-09-19,-12285.541374998278
2018-09-20,-19462.28822249829
2018-09-21,-18509.13572249798
2018-09-25,-5932.759222497667
2018-09-26,-16316.544222497354
2018-09-27,-11434.835637497119
2018-09-28,-3112.3993199969955
2018-10-08,-2232.0041224971524
2018-10-09,-1003.7775124969999
2018-10-10,-20048.330802496963
2018-10-11,-59679.44905249664
2018-10-12,-5733.023049996635
2018-10-15,15681.371750003746
2018-10-16,23937.423150004004
2018-10-17,33071.340150004005
2018-10-18,41948.859172503675
2018-10-19,44937.83980750356
2018-10-22,44937.83980750356
2018-10-23,44937.83980750356
2018-10-24,44240.44296750372
2018-10-25,55903.95246750345
2018-10-26,58434.092390003345
2018-10-29,47449.233140003664
2018-10-30,33713.65189000398
2018-10-31,28418.371140004296
2018-11-01,17712.13264000461
2018-11-02,41164.647890004926
2018-11-05,39903.84034000516
2018-11-06,35003.54291250507
2018-11-07,35417.006912505385
2018-11-08,36150.9809125057
2018-11-09,43174.40566250602
2018-11-12,50066.01216250656
2018-11-13,41126.59966250672
2018-11-14,45653.10516250688
2018-11-15,51307.55017250675
2018-11-16,44491.60217250707
2018-11-19,58751.997092507605
2018-11-20,58751.997092507605
2018-11-21,58751.997092507605
2018-11-22,58751.997092507605
2018-11-23,58751.997092507605
2018-11-26,58751.997092507605
2018-11-27,58751.997092507605
2018-11-28,64071.13251250757
2018-11-29,64071.13251250757
2018-11-30,68059.29600000757
2018-12-03,77478.02161000772
2018-12-04,82857.60165000742
2018-12-05,92729.48997000785
2018-12-06,94132.22253000797
2018-12-07,89590.70343250805
2018-12-10,98858.68046250814
2018-12-11,108613.19307500814
2018-12-12,107955.62862750841
2018-12-13,112131.86457750821
2018-12-14,108742.41755000809
2018-12-17,114430.72205000809
2018-12-18,104752.03999500802
2018-12-19,123073.31182000852
